,img_name,has_pothole,has_crack,is_pitched
25670,Image5134.jpg,0,0,1
25671,Image5134_noise.jpg,0,0,1
25672,Image5134_blur.jpg,0,0,1
25673,Image5134_hc.jpg,0,0,1
25674,Image5134_lc.jpg,0,0,1
25675,Image5135.jpg,0,0,1
25676,Image5135_noise.jpg,0,0,1
25677,Image5135_blur.jpg,0,0,1
25678,Image5135_hc.jpg,0,0,1
25679,Image5135_lc.jpg,0,0,1
25680,Image5136.jpg,0,0,1
25681,Image5136_noise.jpg,0,0,1
25682,Image5136_blur.jpg,0,0,1
25683,Image5136_hc.jpg,0,0,1
25684,Image5136_lc.jpg,0,0,1
25685,Image5137.jpg,0,0,1
25686,Image5137_noise.jpg,0,0,1
25687,Image5137_blur.jpg,0,0,1
25688,Image5137_hc.jpg,0,0,1
25689,Image5137_lc.jpg,0,0,1
25690,Image5138.jpg,0,0,1
25691,Image5138_noise.jpg,0,0,1
25692,Image5138_blur.jpg,0,0,1
25693,Image5138_hc.jpg,0,0,1
25694,Image5138_lc.jpg,0,0,1
25695,Image5139.jpg,0,0,1
25696,Image5139_noise.jpg,0,0,1
25697,Image5139_blur.jpg,0,0,1
25698,Image5139_hc.jpg,0,0,1
25699,Image5139_lc.jpg,0,0,1
25700,Image5140.jpg,0,0,1
25701,Image5140_noise.jpg,0,0,1
25702,Image5140_blur.jpg,0,0,1
25703,Image5140_hc.jpg,0,0,1
25704,Image5140_lc.jpg,0,0,1
25705,Image5141.jpg,0,0,1
25706,Image5141_noise.jpg,0,0,1
25707,Image5141_blur.jpg,0,0,1
25708,Image5141_hc.jpg,0,0,1
25709,Image5141_lc.jpg,0,0,1
25710,Image5142.jpg,0,0,1
25711,Image5142_noise.jpg,0,0,1
25712,Image5142_blur.jpg,0,0,1
25713,Image5142_hc.jpg,0,0,1
25714,Image5142_lc.jpg,0,0,1
25715,Image5143.jpg,0,0,1
25716,Image5143_noise.jpg,0,0,1
25717,Image5143_blur.jpg,0,0,1
25718,Image5143_hc.jpg,0,0,1
25719,Image5143_lc.jpg,0,0,1
25720,Image5144.jpg,0,0,1
25721,Image5144_noise.jpg,0,0,1
25722,Image5144_blur.jpg,0,0,1
25723,Image5144_hc.jpg,0,0,1
25724,Image5144_lc.jpg,0,0,1
25725,Image5145.jpg,0,0,1
25726,Image5145_noise.jpg,0,0,1
25727,Image5145_blur.jpg,0,0,1
25728,Image5145_hc.jpg,0,0,1
25729,Image5145_lc.jpg,0,0,1
25730,Image5146.jpg,0,0,1
25731,Image5146_noise.jpg,0,0,1
25732,Image5146_blur.jpg,0,0,1
25733,Image5146_hc.jpg,0,0,1
25734,Image5146_lc.jpg,0,0,1
25735,Image5147.jpg,0,0,1
25736,Image5147_noise.jpg,0,0,1
25737,Image5147_blur.jpg,0,0,1
25738,Image5147_hc.jpg,0,0,1
25739,Image5147_lc.jpg,0,0,1
25740,Image5148.jpg,0,0,1
25741,Image5148_noise.jpg,0,0,1
25742,Image5148_blur.jpg,0,0,1
25743,Image5148_hc.jpg,0,0,1
25744,Image5148_lc.jpg,0,0,1
25745,Image5149.jpg,0,0,1
25746,Image5149_noise.jpg,0,0,1
25747,Image5149_blur.jpg,0,0,1
25748,Image5149_hc.jpg,0,0,1
25749,Image5149_lc.jpg,0,0,1
25750,Image5150.jpg,0,0,1
25751,Image5150_noise.jpg,0,0,1
25752,Image5150_blur.jpg,0,0,1
25753,Image5150_hc.jpg,0,0,1
25754,Image5150_lc.jpg,0,0,1
25755,Image5151.jpg,0,0,1
25756,Image5151_noise.jpg,0,0,1
25757,Image5151_blur.jpg,0,0,1
25758,Image5151_hc.jpg,0,0,1
25759,Image5151_lc.jpg,0,0,1
25760,Image5152.jpg,0,0,1
25761,Image5152_noise.jpg,0,0,1
25762,Image5152_blur.jpg,0,0,1
25763,Image5152_hc.jpg,0,0,1
25764,Image5152_lc.jpg,0,0,1
25765,Image5153.jpg,0,0,1
25766,Image5153_noise.jpg,0,0,1
25767,Image5153_blur.jpg,0,0,1
25768,Image5153_hc.jpg,0,0,1
25769,Image5153_lc.jpg,0,0,1
25770,Image5154.jpg,0,0,1
25771,Image5154_noise.jpg,0,0,1
25772,Image5154_blur.jpg,0,0,1
25773,Image5154_hc.jpg,0,0,1
25774,Image5154_lc.jpg,0,0,1
25775,Image5155.jpg,0,0,1
25776,Image5155_noise.jpg,0,0,1
25777,Image5155_blur.jpg,0,0,1
25778,Image5155_hc.jpg,0,0,1
25779,Image5155_lc.jpg,0,0,1
25780,Image5156.jpg,0,0,1
25781,Image5156_noise.jpg,0,0,1
25782,Image5156_blur.jpg,0,0,1
25783,Image5156_hc.jpg,0,0,1
25784,Image5156_lc.jpg,0,0,1
25785,Image5157.jpg,0,0,1
25786,Image5157_noise.jpg,0,0,1
25787,Image5157_blur.jpg,0,0,1
25788,Image5157_hc.jpg,0,0,1
25789,Image5157_lc.jpg,0,0,1
25790,Image5158.jpg,0,0,1
25791,Image5158_noise.jpg,0,0,1
25792,Image5158_blur.jpg,0,0,1
25793,Image5158_hc.jpg,0,0,1
25794,Image5158_lc.jpg,0,0,1
25795,Image5159.jpg,0,0,1
25796,Image5159_noise.jpg,0,0,1
25797,Image5159_blur.jpg,0,0,1
25798,Image5159_hc.jpg,0,0,1
25799,Image5159_lc.jpg,0,0,1
25800,Image5160.jpg,0,0,1
25801,Image5160_noise.jpg,0,0,1
25802,Image5160_blur.jpg,0,0,1
25803,Image5160_hc.jpg,0,0,1
25804,Image5160_lc.jpg,0,0,1
25805,Image5161.jpg,0,0,1
25806,Image5161_noise.jpg,0,0,1
25807,Image5161_blur.jpg,0,0,1
25808,Image5161_hc.jpg,0,0,1
25809,Image5161_lc.jpg,0,0,1
25810,Image5162.jpg,0,0,1
25811,Image5162_noise.jpg,0,0,1
25812,Image5162_blur.jpg,0,0,1
25813,Image5162_hc.jpg,0,0,1
25814,Image5162_lc.jpg,0,0,1
25815,Image5163.jpg,0,0,1
25816,Image5163_noise.jpg,0,0,1
25817,Image5163_blur.jpg,0,0,1
25818,Image5163_hc.jpg,0,0,1
25819,Image5163_lc.jpg,0,0,1
25820,Image5164.jpg,0,0,1
25821,Image5164_noise.jpg,0,0,1
25822,Image5164_blur.jpg,0,0,1
25823,Image5164_hc.jpg,0,0,1
25824,Image5164_lc.jpg,0,0,1
25825,Image5165.jpg,0,0,1
25826,Image5165_noise.jpg,0,0,1
25827,Image5165_blur.jpg,0,0,1
25828,Image5165_hc.jpg,0,0,1
25829,Image5165_lc.jpg,0,0,1
25830,Image5166.jpg,0,0,1
25831,Image5166_noise.jpg,0,0,1
25832,Image5166_blur.jpg,0,0,1
25833,Image5166_hc.jpg,0,0,1
25834,Image5166_lc.jpg,0,0,1
25835,Image5167.jpg,0,0,1
25836,Image5167_noise.jpg,0,0,1
25837,Image5167_blur.jpg,0,0,1
25838,Image5167_hc.jpg,0,0,1
25839,Image5167_lc.jpg,0,0,1
25840,Image5168.jpg,0,0,1
25841,Image5168_noise.jpg,0,0,1
25842,Image5168_blur.jpg,0,0,1
25843,Image5168_hc.jpg,0,0,1
25844,Image5168_lc.jpg,0,0,1
25845,Image5169.jpg,0,0,1
25846,Image5169_noise.jpg,0,0,1
25847,Image5169_blur.jpg,0,0,1
25848,Image5169_hc.jpg,0,0,1
25849,Image5169_lc.jpg,0,0,1
25850,Image5170.jpg,0,0,1
25851,Image5170_noise.jpg,0,0,1
25852,Image5170_blur.jpg,0,0,1
25853,Image5170_hc.jpg,0,0,1
25854,Image5170_lc.jpg,0,0,1
25855,Image5171.jpg,0,0,1
25856,Image5171_noise.jpg,0,0,1
25857,Image5171_blur.jpg,0,0,1
25858,Image5171_hc.jpg,0,0,1
25859,Image5171_lc.jpg,0,0,1
25860,Image5172.jpg,0,0,1
25861,Image5172_noise.jpg,0,0,1
25862,Image5172_blur.jpg,0,0,1
25863,Image5172_hc.jpg,0,0,1
25864,Image5172_lc.jpg,0,0,1
25865,Image5173.jpg,0,0,1
25866,Image5173_noise.jpg,0,0,1
25867,Image5173_blur.jpg,0,0,1
25868,Image5173_hc.jpg,0,0,1
25869,Image5173_lc.jpg,0,0,1
25870,Image5174.jpg,0,0,1
25871,Image5174_noise.jpg,0,0,1
25872,Image5174_blur.jpg,0,0,1
25873,Image5174_hc.jpg,0,0,1
25874,Image5174_lc.jpg,0,0,1
25875,Image5175.jpg,0,0,1
25876,Image5175_noise.jpg,0,0,1
25877,Image5175_blur.jpg,0,0,1
25878,Image5175_hc.jpg,0,0,1
25879,Image5175_lc.jpg,0,0,1
25880,Image5176.jpg,0,0,1
25881,Image5176_noise.jpg,0,0,1
25882,Image5176_blur.jpg,0,0,1
25883,Image5176_hc.jpg,0,0,1
25884,Image5176_lc.jpg,0,0,1
25885,Image5177.jpg,0,0,1
25886,Image5177_noise.jpg,0,0,1
25887,Image5177_blur.jpg,0,0,1
25888,Image5177_hc.jpg,0,0,1
25889,Image5177_lc.jpg,0,0,1
25890,Image5178.jpg,0,0,1
25891,Image5178_noise.jpg,0,0,1
25892,Image5178_blur.jpg,0,0,1
25893,Image5178_hc.jpg,0,0,1
25894,Image5178_lc.jpg,0,0,1
25895,Image5179.jpg,0,0,1
25896,Image5179_noise.jpg,0,0,1
25897,Image5179_blur.jpg,0,0,1
25898,Image5179_hc.jpg,0,0,1
25899,Image5179_lc.jpg,0,0,1
25900,Image5180.jpg,0,0,1
25901,Image5180_noise.jpg,0,0,1
25902,Image5180_blur.jpg,0,0,1
25903,Image5180_hc.jpg,0,0,1
25904,Image5180_lc.jpg,0,0,1
25905,Image5181.jpg,0,0,1
25906,Image5181_noise.jpg,0,0,1
25907,Image5181_blur.jpg,0,0,1
25908,Image5181_hc.jpg,0,0,1
25909,Image5181_lc.jpg,0,0,1
25910,Image5182.jpg,0,0,1
25911,Image5182_noise.jpg,0,0,1
25912,Image5182_blur.jpg,0,0,1
25913,Image5182_hc.jpg,0,0,1
25914,Image5182_lc.jpg,0,0,1
25915,Image5183.jpg,0,0,1
25916,Image5183_noise.jpg,0,0,1
25917,Image5183_blur.jpg,0,0,1
25918,Image5183_hc.jpg,0,0,1
25919,Image5183_lc.jpg,0,0,1
25920,Image5184.jpg,0,0,1
25921,Image5184_noise.jpg,0,0,1
25922,Image5184_blur.jpg,0,0,1
25923,Image5184_hc.jpg,0,0,1
25924,Image5184_lc.jpg,0,0,1
25925,Image5185.jpg,0,0,1
25926,Image5185_noise.jpg,0,0,1
25927,Image5185_blur.jpg,0,0,1
25928,Image5185_hc.jpg,0,0,1
25929,Image5185_lc.jpg,0,0,1
25930,Image5186.jpg,0,0,1
25931,Image5186_noise.jpg,0,0,1
25932,Image5186_blur.jpg,0,0,1
25933,Image5186_hc.jpg,0,0,1
25934,Image5186_lc.jpg,0,0,1
25935,Image5187.jpg,0,0,1
25936,Image5187_noise.jpg,0,0,1
25937,Image5187_blur.jpg,0,0,1
25938,Image5187_hc.jpg,0,0,1
25939,Image5187_lc.jpg,0,0,1
25940,Image5188.jpg,0,0,1
25941,Image5188_noise.jpg,0,0,1
25942,Image5188_blur.jpg,0,0,1
25943,Image5188_hc.jpg,0,0,1
25944,Image5188_lc.jpg,0,0,1
25945,Image5189.jpg,0,0,1
25946,Image5189_noise.jpg,0,0,1
25947,Image5189_blur.jpg,0,0,1
25948,Image5189_hc.jpg,0,0,1
25949,Image5189_lc.jpg,0,0,1
25950,Image5190.jpg,0,0,1
25951,Image5190_noise.jpg,0,0,1
25952,Image5190_blur.jpg,0,0,1
25953,Image5190_hc.jpg,0,0,1
25954,Image5190_lc.jpg,0,0,1
25955,Image5191.jpg,0,0,1
25956,Image5191_noise.jpg,0,0,1
25957,Image5191_blur.jpg,0,0,1
25958,Image5191_hc.jpg,0,0,1
25959,Image5191_lc.jpg,0,0,1
25960,Image5192.jpg,0,0,1
25961,Image5192_noise.jpg,0,0,1
25962,Image5192_blur.jpg,0,0,1
25963,Image5192_hc.jpg,0,0,1
25964,Image5192_lc.jpg,0,0,1
25965,Image5193.jpg,0,0,1
25966,Image5193_noise.jpg,0,0,1
25967,Image5193_blur.jpg,0,0,1
25968,Image5193_hc.jpg,0,0,1
25969,Image5193_lc.jpg,0,0,1
25970,Image5194.jpg,0,0,1
25971,Image5194_noise.jpg,0,0,1
25972,Image5194_blur.jpg,0,0,1
25973,Image5194_hc.jpg,0,0,1
25974,Image5194_lc.jpg,0,0,1
25975,Image5195.jpg,0,0,1
25976,Image5195_noise.jpg,0,0,1
25977,Image5195_blur.jpg,0,0,1
25978,Image5195_hc.jpg,0,0,1
25979,Image5195_lc.jpg,0,0,1
25980,Image5196.jpg,0,0,1
25981,Image5196_noise.jpg,0,0,1
25982,Image5196_blur.jpg,0,0,1
25983,Image5196_hc.jpg,0,0,1
25984,Image5196_lc.jpg,0,0,1
25985,Image5197.jpg,0,0,1
25986,Image5197_noise.jpg,0,0,1
25987,Image5197_blur.jpg,0,0,1
25988,Image5197_hc.jpg,0,0,1
25989,Image5197_lc.jpg,0,0,1
25990,Image5198.jpg,0,0,1
25991,Image5198_noise.jpg,0,0,1
25992,Image5198_blur.jpg,0,0,1
25993,Image5198_hc.jpg,0,0,1
25994,Image5198_lc.jpg,0,0,1
25995,Image5199.jpg,0,0,1
25996,Image5199_noise.jpg,0,0,1
25997,Image5199_blur.jpg,0,0,1
25998,Image5199_hc.jpg,0,0,1
25999,Image5199_lc.jpg,0,0,1
26000,Image5200.jpg,0,0,1
26001,Image5200_noise.jpg,0,0,1
26002,Image5200_blur.jpg,0,0,1
26003,Image5200_hc.jpg,0,0,1
26004,Image5200_lc.jpg,0,0,1
26005,Image5201.jpg,0,0,1
26006,Image5201_noise.jpg,0,0,1
26007,Image5201_blur.jpg,0,0,1
26008,Image5201_hc.jpg,0,0,1
26009,Image5201_lc.jpg,0,0,1
26010,Image5202.jpg,0,0,1
26011,Image5202_noise.jpg,0,0,1
26012,Image5202_blur.jpg,0,0,1
26013,Image5202_hc.jpg,0,0,1
26014,Image5202_lc.jpg,0,0,1
26015,Image5203.jpg,0,0,1
26016,Image5203_noise.jpg,0,0,1
26017,Image5203_blur.jpg,0,0,1
26018,Image5203_hc.jpg,0,0,1
26019,Image5203_lc.jpg,0,0,1
26020,Image5204.jpg,0,0,1
26021,Image5204_noise.jpg,0,0,1
26022,Image5204_blur.jpg,0,0,1
26023,Image5204_hc.jpg,0,0,1
26024,Image5204_lc.jpg,0,0,1
26025,Image5205.jpg,0,0,1
26026,Image5205_noise.jpg,0,0,1
26027,Image5205_blur.jpg,0,0,1
26028,Image5205_hc.jpg,0,0,1
26029,Image5205_lc.jpg,0,0,1
26030,Image5206.jpg,0,0,1
26031,Image5206_noise.jpg,0,0,1
26032,Image5206_blur.jpg,0,0,1
26033,Image5206_hc.jpg,0,0,1
26034,Image5206_lc.jpg,0,0,1
26035,Image5207.jpg,0,0,1
26036,Image5207_noise.jpg,0,0,1
26037,Image5207_blur.jpg,0,0,1
26038,Image5207_hc.jpg,0,0,1
26039,Image5207_lc.jpg,0,0,1
26040,Image5208.jpg,0,0,1
26041,Image5208_noise.jpg,0,0,1
26042,Image5208_blur.jpg,0,0,1
26043,Image5208_hc.jpg,0,0,1
26044,Image5208_lc.jpg,0,0,1
26045,Image5209.jpg,0,0,1
26046,Image5209_noise.jpg,0,0,1
26047,Image5209_blur.jpg,0,0,1
26048,Image5209_hc.jpg,0,0,1
26049,Image5209_lc.jpg,0,0,1
26050,Image5210.jpg,0,0,1
26051,Image5210_noise.jpg,0,0,1
26052,Image5210_blur.jpg,0,0,1
26053,Image5210_hc.jpg,0,0,1
26054,Image5210_lc.jpg,0,0,1
26055,Image5211.jpg,0,0,1
26056,Image5211_noise.jpg,0,0,1
26057,Image5211_blur.jpg,0,0,1
26058,Image5211_hc.jpg,0,0,1
26059,Image5211_lc.jpg,0,0,1
26060,Image5212.jpg,0,0,1
26061,Image5212_noise.jpg,0,0,1
26062,Image5212_blur.jpg,0,0,1
26063,Image5212_hc.jpg,0,0,1
26064,Image5212_lc.jpg,0,0,1
26065,Image5213.jpg,0,0,1
26066,Image5213_noise.jpg,0,0,1
26067,Image5213_blur.jpg,0,0,1
26068,Image5213_hc.jpg,0,0,1
26069,Image5213_lc.jpg,0,0,1
26070,Image5214.jpg,0,0,1
26071,Image5214_noise.jpg,0,0,1
26072,Image5214_blur.jpg,0,0,1
26073,Image5214_hc.jpg,0,0,1
26074,Image5214_lc.jpg,0,0,1
26075,Image5215.jpg,0,0,1
26076,Image5215_noise.jpg,0,0,1
26077,Image5215_blur.jpg,0,0,1
26078,Image5215_hc.jpg,0,0,1
26079,Image5215_lc.jpg,0,0,1
26080,Image5216.jpg,0,0,1
26081,Image5216_noise.jpg,0,0,1
26082,Image5216_blur.jpg,0,0,1
26083,Image5216_hc.jpg,0,0,1
26084,Image5216_lc.jpg,0,0,1
26085,Image5217.jpg,0,0,1
26086,Image5217_noise.jpg,0,0,1
26087,Image5217_blur.jpg,0,0,1
26088,Image5217_hc.jpg,0,0,1
26089,Image5217_lc.jpg,0,0,1
26090,Image5218.jpg,0,0,1
26091,Image5218_noise.jpg,0,0,1
26092,Image5218_blur.jpg,0,0,1
26093,Image5218_hc.jpg,0,0,1
26094,Image5218_lc.jpg,0,0,1
26095,Image5219.jpg,0,0,1
26096,Image5219_noise.jpg,0,0,1
26097,Image5219_blur.jpg,0,0,1
26098,Image5219_hc.jpg,0,0,1
26099,Image5219_lc.jpg,0,0,1
26100,Image5220.jpg,0,0,1
26101,Image5220_noise.jpg,0,0,1
26102,Image5220_blur.jpg,0,0,1
26103,Image5220_hc.jpg,0,0,1
26104,Image5220_lc.jpg,0,0,1
26105,Image5221.jpg,0,0,1
26106,Image5221_noise.jpg,0,0,1
26107,Image5221_blur.jpg,0,0,1
26108,Image5221_hc.jpg,0,0,1
26109,Image5221_lc.jpg,0,0,1
26110,Image5222.jpg,0,0,1
26111,Image5222_noise.jpg,0,0,1
26112,Image5222_blur.jpg,0,0,1
26113,Image5222_hc.jpg,0,0,1
26114,Image5222_lc.jpg,0,0,1
26115,Image5223.jpg,0,0,1
26116,Image5223_noise.jpg,0,0,1
26117,Image5223_blur.jpg,0,0,1
26118,Image5223_hc.jpg,0,0,1
26119,Image5223_lc.jpg,0,0,1
26120,Image5224.jpg,0,0,1
26121,Image5224_noise.jpg,0,0,1
26122,Image5224_blur.jpg,0,0,1
26123,Image5224_hc.jpg,0,0,1
26124,Image5224_lc.jpg,0,0,1
26125,Image5225.jpg,0,0,1
26126,Image5225_noise.jpg,0,0,1
26127,Image5225_blur.jpg,0,0,1
26128,Image5225_hc.jpg,0,0,1
26129,Image5225_lc.jpg,0,0,1
26130,Image5226.jpg,0,0,1
26131,Image5226_noise.jpg,0,0,1
26132,Image5226_blur.jpg,0,0,1
26133,Image5226_hc.jpg,0,0,1
26134,Image5226_lc.jpg,0,0,1
26135,Image5227.jpg,0,0,1
26136,Image5227_noise.jpg,0,0,1
26137,Image5227_blur.jpg,0,0,1
26138,Image5227_hc.jpg,0,0,1
26139,Image5227_lc.jpg,0,0,1
26140,Image5228.jpg,0,0,1
26141,Image5228_noise.jpg,0,0,1
26142,Image5228_blur.jpg,0,0,1
26143,Image5228_hc.jpg,0,0,1
26144,Image5228_lc.jpg,0,0,1
26145,Image5229.jpg,0,0,1
26146,Image5229_noise.jpg,0,0,1
26147,Image5229_blur.jpg,0,0,1
26148,Image5229_hc.jpg,0,0,1
26149,Image5229_lc.jpg,0,0,1
26150,Image5230.jpg,0,0,1
26151,Image5230_noise.jpg,0,0,1
26152,Image5230_blur.jpg,0,0,1
26153,Image5230_hc.jpg,0,0,1
26154,Image5230_lc.jpg,0,0,1
26155,Image5231.jpg,0,0,1
26156,Image5231_noise.jpg,0,0,1
26157,Image5231_blur.jpg,0,0,1
26158,Image5231_hc.jpg,0,0,1
26159,Image5231_lc.jpg,0,0,1
26160,Image5232.jpg,0,0,1
26161,Image5232_noise.jpg,0,0,1
26162,Image5232_blur.jpg,0,0,1
26163,Image5232_hc.jpg,0,0,1
26164,Image5232_lc.jpg,0,0,1
26165,Image5233.jpg,0,0,1
26166,Image5233_noise.jpg,0,0,1
26167,Image5233_blur.jpg,0,0,1
26168,Image5233_hc.jpg,0,0,1
26169,Image5233_lc.jpg,0,0,1
26170,Image5234.jpg,0,0,1
26171,Image5234_noise.jpg,0,0,1
26172,Image5234_blur.jpg,0,0,1
26173,Image5234_hc.jpg,0,0,1
26174,Image5234_lc.jpg,0,0,1
26175,Image5235.jpg,0,0,1
26176,Image5235_noise.jpg,0,0,1
26177,Image5235_blur.jpg,0,0,1
26178,Image5235_hc.jpg,0,0,1
26179,Image5235_lc.jpg,0,0,1
26180,Image5236.jpg,0,0,1
26181,Image5236_noise.jpg,0,0,1
26182,Image5236_blur.jpg,0,0,1
26183,Image5236_hc.jpg,0,0,1
26184,Image5236_lc.jpg,0,0,1
26185,Image5237.jpg,0,0,1
26186,Image5237_noise.jpg,0,0,1
26187,Image5237_blur.jpg,0,0,1
26188,Image5237_hc.jpg,0,0,1
26189,Image5237_lc.jpg,0,0,1
26190,Image5238.jpg,0,0,1
26191,Image5238_noise.jpg,0,0,1
26192,Image5238_blur.jpg,0,0,1
26193,Image5238_hc.jpg,0,0,1
26194,Image5238_lc.jpg,0,0,1
26195,Image5239.jpg,0,0,1
26196,Image5239_noise.jpg,0,0,1
26197,Image5239_blur.jpg,0,0,1
26198,Image5239_hc.jpg,0,0,1
26199,Image5239_lc.jpg,0,0,1
26200,Image5240.jpg,0,0,1
26201,Image5240_noise.jpg,0,0,1
26202,Image5240_blur.jpg,0,0,1
26203,Image5240_hc.jpg,0,0,1
26204,Image5240_lc.jpg,0,0,1
26205,Image5241.jpg,0,0,1
26206,Image5241_noise.jpg,0,0,1
26207,Image5241_blur.jpg,0,0,1
26208,Image5241_hc.jpg,0,0,1
26209,Image5241_lc.jpg,0,0,1
26210,Image5242.jpg,0,0,1
26211,Image5242_noise.jpg,0,0,1
26212,Image5242_blur.jpg,0,0,1
26213,Image5242_hc.jpg,0,0,1
26214,Image5242_lc.jpg,0,0,1
26215,Image5243.jpg,0,0,1
26216,Image5243_noise.jpg,0,0,1
26217,Image5243_blur.jpg,0,0,1
26218,Image5243_hc.jpg,0,0,1
26219,Image5243_lc.jpg,0,0,1
26220,Image5244.jpg,0,0,1
26221,Image5244_noise.jpg,0,0,1
26222,Image5244_blur.jpg,0,0,1
26223,Image5244_hc.jpg,0,0,1
26224,Image5244_lc.jpg,0,0,1
26225,Image5245.jpg,0,0,1
26226,Image5245_noise.jpg,0,0,1
26227,Image5245_blur.jpg,0,0,1
26228,Image5245_hc.jpg,0,0,1
26229,Image5245_lc.jpg,0,0,1
26230,Image5246.jpg,0,0,1
26231,Image5246_noise.jpg,0,0,1
26232,Image5246_blur.jpg,0,0,1
26233,Image5246_hc.jpg,0,0,1
26234,Image5246_lc.jpg,0,0,1
26235,Image5247.jpg,0,0,1
26236,Image5247_noise.jpg,0,0,1
26237,Image5247_blur.jpg,0,0,1
26238,Image5247_hc.jpg,0,0,1
26239,Image5247_lc.jpg,0,0,1
26240,Image5248.jpg,0,0,1
26241,Image5248_noise.jpg,0,0,1
26242,Image5248_blur.jpg,0,0,1
26243,Image5248_hc.jpg,0,0,1
26244,Image5248_lc.jpg,0,0,1
26245,Image5249.jpg,0,0,1
26246,Image5249_noise.jpg,0,0,1
26247,Image5249_blur.jpg,0,0,1
26248,Image5249_hc.jpg,0,0,1
26249,Image5249_lc.jpg,0,0,1
26250,Image5250.jpg,0,0,1
26251,Image5250_noise.jpg,0,0,1
26252,Image5250_blur.jpg,0,0,1
26253,Image5250_hc.jpg,0,0,1
26254,Image5250_lc.jpg,0,0,1
26255,Image5251.jpg,0,0,1
26256,Image5251_noise.jpg,0,0,1
26257,Image5251_blur.jpg,0,0,1
26258,Image5251_hc.jpg,0,0,1
26259,Image5251_lc.jpg,0,0,1
26260,Image5252.jpg,0,1,1
26261,Image5252_noise.jpg,0,1,1
26262,Image5252_blur.jpg,0,1,1
26263,Image5252_hc.jpg,0,1,1
26264,Image5252_lc.jpg,0,1,1
26265,Image5253.jpg,0,1,1
26266,Image5253_noise.jpg,0,1,1
26267,Image5253_blur.jpg,0,1,1
26268,Image5253_hc.jpg,0,1,1
26269,Image5253_lc.jpg,0,1,1
26270,Image5254.jpg,0,1,1
26271,Image5254_noise.jpg,0,1,1
26272,Image5254_blur.jpg,0,1,1
26273,Image5254_hc.jpg,0,1,1
26274,Image5254_lc.jpg,0,1,1
26275,Image5255.jpg,0,1,1
26276,Image5255_noise.jpg,0,1,1
26277,Image5255_blur.jpg,0,1,1
26278,Image5255_hc.jpg,0,1,1
26279,Image5255_lc.jpg,0,1,1
26280,Image5256.jpg,0,1,1
26281,Image5256_noise.jpg,0,1,1
26282,Image5256_blur.jpg,0,1,1
26283,Image5256_hc.jpg,0,1,1
26284,Image5256_lc.jpg,0,1,1
26285,Image5257.jpg,0,1,1
26286,Image5257_noise.jpg,0,1,1
26287,Image5257_blur.jpg,0,1,1
26288,Image5257_hc.jpg,0,1,1
26289,Image5257_lc.jpg,0,1,1
26290,Image5258.jpg,0,0,1
26291,Image5258_noise.jpg,0,0,1
26292,Image5258_blur.jpg,0,0,1
26293,Image5258_hc.jpg,0,0,1
26294,Image5258_lc.jpg,0,0,1
26295,Image5259.jpg,0,0,1
26296,Image5259_noise.jpg,0,0,1
26297,Image5259_blur.jpg,0,0,1
26298,Image5259_hc.jpg,0,0,1
26299,Image5259_lc.jpg,0,0,1
26300,Image5260.jpg,0,0,1
26301,Image5260_noise.jpg,0,0,1
26302,Image5260_blur.jpg,0,0,1
26303,Image5260_hc.jpg,0,0,1
26304,Image5260_lc.jpg,0,0,1
26305,Image5261.jpg,0,0,1
26306,Image5261_noise.jpg,0,0,1
26307,Image5261_blur.jpg,0,0,1
26308,Image5261_hc.jpg,0,0,1
26309,Image5261_lc.jpg,0,0,1
26310,Image5262.jpg,0,0,1
26311,Image5262_noise.jpg,0,0,1
26312,Image5262_blur.jpg,0,0,1
26313,Image5262_hc.jpg,0,0,1
26314,Image5262_lc.jpg,0,0,1
26315,Image5263.jpg,0,0,1
26316,Image5263_noise.jpg,0,0,1
26317,Image5263_blur.jpg,0,0,1
26318,Image5263_hc.jpg,0,0,1
26319,Image5263_lc.jpg,0,0,1
26320,Image5264.jpg,0,0,1
26321,Image5264_noise.jpg,0,0,1
26322,Image5264_blur.jpg,0,0,1
26323,Image5264_hc.jpg,0,0,1
26324,Image5264_lc.jpg,0,0,1
26325,Image5265.jpg,0,0,1
26326,Image5265_noise.jpg,0,0,1
26327,Image5265_blur.jpg,0,0,1
26328,Image5265_hc.jpg,0,0,1
26329,Image5265_lc.jpg,0,0,1
26330,Image5266.jpg,0,0,1
26331,Image5266_noise.jpg,0,0,1
26332,Image5266_blur.jpg,0,0,1
26333,Image5266_hc.jpg,0,0,1
26334,Image5266_lc.jpg,0,0,1
26335,Image5267.jpg,0,0,1
26336,Image5267_noise.jpg,0,0,1
26337,Image5267_blur.jpg,0,0,1
26338,Image5267_hc.jpg,0,0,1
26339,Image5267_lc.jpg,0,0,1
26340,Image5268.jpg,0,0,1
26341,Image5268_noise.jpg,0,0,1
26342,Image5268_blur.jpg,0,0,1
26343,Image5268_hc.jpg,0,0,1
26344,Image5268_lc.jpg,0,0,1
26345,Image5269.jpg,0,0,1
26346,Image5269_noise.jpg,0,0,1
26347,Image5269_blur.jpg,0,0,1
26348,Image5269_hc.jpg,0,0,1
26349,Image5269_lc.jpg,0,0,1
26350,Image5270.jpg,0,0,0
26351,Image5270_noise.jpg,0,0,0
26352,Image5270_blur.jpg,0,0,0
26353,Image5270_hc.jpg,0,0,0
26354,Image5270_lc.jpg,0,0,0
